"","X","ID","Name","Rating","Price","Reviewer","Review_date","word"
"181.5",181,181,"Royal Salute The Eternal Reserve, 40%",86,"180","Jonny McCormick","Winter 2015","infinity"
"181.6",181,181,"Royal Salute The Eternal Reserve, 40%",86,"180","Jonny McCormick","Winter 2015","blending"
"181.7",181,181,"Royal Salute The Eternal Reserve, 40%",86,"180","Jonny McCormick","Winter 2015","88"
"181.8",181,181,"Royal Salute The Eternal Reserve, 40%",86,"180","Jonny McCormick","Winter 2015","casks"
"181.10",181,181,"Royal Salute The Eternal Reserve, 40%",86,"180","Jonny McCormick","Winter 2015","blended"
"181.12",181,181,"Royal Salute The Eternal Reserve, 40%",86,"180","Jonny McCormick","Winter 2015","married"
"181.14",181,181,"Royal Salute The Eternal Reserve, 40%",86,"180","Jonny McCormick","Winter 2015","88"
"181.15",181,181,"Royal Salute The Eternal Reserve, 40%",86,"180","Jonny McCormick","Winter 2015","casks"
"181.17",181,181,"Royal Salute The Eternal Reserve, 40%",86,"180","Jonny McCormick","Winter 2015","6"
"181.18",181,181,"Royal Salute The Eternal Reserve, 40%",86,"180","Jonny McCormick","Winter 2015","months"
"181.20",181,181,"Royal Salute The Eternal Reserve, 40%",86,"180","Jonny McCormick","Winter 2015","blended"
"181.23",181,181,"Royal Salute The Eternal Reserve, 40%",86,"180","Jonny McCormick","Winter 2015","88"
"181.24",181,181,"Royal Salute The Eternal Reserve, 40%",86,"180","Jonny McCormick","Winter 2015","casks"
"181.25",181,181,"Royal Salute The Eternal Reserve, 40%",86,"180","Jonny McCormick","Winter 2015","half"
"181.27",181,181,"Royal Salute The Eternal Reserve, 40%",86,"180","Jonny McCormick","Winter 2015","bottled"
"181.29",181,181,"Royal Salute The Eternal Reserve, 40%",86,"180","Jonny McCormick","Winter 2015","half"
"181.30",181,181,"Royal Salute The Eternal Reserve, 40%",86,"180","Jonny McCormick","Winter 2015","retained"
"181.32",181,181,"Royal Salute The Eternal Reserve, 40%",86,"180","Jonny McCormick","Winter 2015","strathisla’s"
"181.33",181,181,"Royal Salute The Eternal Reserve, 40%",86,"180","Jonny McCormick","Winter 2015","royal"
"181.34",181,181,"Royal Salute The Eternal Reserve, 40%",86,"180","Jonny McCormick","Winter 2015","salute"
"181.35",181,181,"Royal Salute The Eternal Reserve, 40%",86,"180","Jonny McCormick","Winter 2015","vault"
"181.39",181,181,"Royal Salute The Eternal Reserve, 40%",86,"180","Jonny McCormick","Winter 2015","batch"
"181.41",181,181,"Royal Salute The Eternal Reserve, 40%",86,"180","Jonny McCormick","Winter 2015","process"
"181.44",181,181,"Royal Salute The Eternal Reserve, 40%",86,"180","Jonny McCormick","Winter 2015","fascinating"
"181.47",181,181,"Royal Salute The Eternal Reserve, 40%",86,"180","Jonny McCormick","Winter 2015","whisky"
"181.48",181,181,"Royal Salute The Eternal Reserve, 40%",86,"180","Jonny McCormick","Winter 2015","caramel"
"181.49",181,181,"Royal Salute The Eternal Reserve, 40%",86,"180","Jonny McCormick","Winter 2015","toffee"
"181.50",181,181,"Royal Salute The Eternal Reserve, 40%",86,"180","Jonny McCormick","Winter 2015","green"
"181.51",181,181,"Royal Salute The Eternal Reserve, 40%",86,"180","Jonny McCormick","Winter 2015","apple"
"181.52",181,181,"Royal Salute The Eternal Reserve, 40%",86,"180","Jonny McCormick","Winter 2015","jaffa"
"181.53",181,181,"Royal Salute The Eternal Reserve, 40%",86,"180","Jonny McCormick","Winter 2015","orange"
"181.55",181,181,"Royal Salute The Eternal Reserve, 40%",86,"180","Jonny McCormick","Winter 2015","vanilla"
"181.56",181,181,"Royal Salute The Eternal Reserve, 40%",86,"180","Jonny McCormick","Winter 2015","pod"
"181.57",181,181,"Royal Salute The Eternal Reserve, 40%",86,"180","Jonny McCormick","Winter 2015","aromas"
"181.58",181,181,"Royal Salute The Eternal Reserve, 40%",86,"180","Jonny McCormick","Winter 2015","dark"
"181.59",181,181,"Royal Salute The Eternal Reserve, 40%",86,"180","Jonny McCormick","Winter 2015","sweetness"
"181.60",181,181,"Royal Salute The Eternal Reserve, 40%",86,"180","Jonny McCormick","Winter 2015","fresh"
"181.61",181,181,"Royal Salute The Eternal Reserve, 40%",86,"180","Jonny McCormick","Winter 2015","orange"
"181.62",181,181,"Royal Salute The Eternal Reserve, 40%",86,"180","Jonny McCormick","Winter 2015","accents"
"181.63",181,181,"Royal Salute The Eternal Reserve, 40%",86,"180","Jonny McCormick","Winter 2015","polished"
"181.64",181,181,"Royal Salute The Eternal Reserve, 40%",86,"180","Jonny McCormick","Winter 2015","juicy"
"181.66",181,181,"Royal Salute The Eternal Reserve, 40%",86,"180","Jonny McCormick","Winter 2015","thirst"
"181.67",181,181,"Royal Salute The Eternal Reserve, 40%",86,"180","Jonny McCormick","Winter 2015","quenching"
"181.70",181,181,"Royal Salute The Eternal Reserve, 40%",86,"180","Jonny McCormick","Winter 2015","brilliance"
"181.71",181,181,"Royal Salute The Eternal Reserve, 40%",86,"180","Jonny McCormick","Winter 2015","lies"
"181.74",181,181,"Royal Salute The Eternal Reserve, 40%",86,"180","Jonny McCormick","Winter 2015","amaranthine"
"181.75",181,181,"Royal Salute The Eternal Reserve, 40%",86,"180","Jonny McCormick","Winter 2015","finish"
"181.76",181,181,"Royal Salute The Eternal Reserve, 40%",86,"180","Jonny McCormick","Winter 2015","global"
"181.77",181,181,"Royal Salute The Eternal Reserve, 40%",86,"180","Jonny McCormick","Winter 2015","travel"
"181.78",181,181,"Royal Salute The Eternal Reserve, 40%",86,"180","Jonny McCormick","Winter 2015","retail"
"182",182,182,"Ballantine’s 17 year old Signature Distillery Editions – Glentauchers, 40%",86,"80","Jonny McCormick","Winter 2015","glentauchers"
"182.1",182,182,"Ballantine’s 17 year old Signature Distillery Editions – Glentauchers, 40%",86,"80","Jonny McCormick","Winter 2015","distillery"
"182.4",182,182,"Ballantine’s 17 year old Signature Distillery Editions – Glentauchers, 40%",86,"80","Jonny McCormick","Winter 2015","chivas"
"182.5",182,182,"Ballantine’s 17 year old Signature Distillery Editions – Glentauchers, 40%",86,"80","Jonny McCormick","Winter 2015","brothers"
"182.6",182,182,"Ballantine’s 17 year old Signature Distillery Editions – Glentauchers, 40%",86,"80","Jonny McCormick","Winter 2015","workhorse"
"182.7",182,182,"Ballantine’s 17 year old Signature Distillery Editions – Glentauchers, 40%",86,"80","Jonny McCormick","Winter 2015","located"
"182.8",182,182,"Ballantine’s 17 year old Signature Distillery Editions – Glentauchers, 40%",86,"80","Jonny McCormick","Winter 2015","deep"
"182.11",182,182,"Ballantine’s 17 year old Signature Distillery Editions – Glentauchers, 40%",86,"80","Jonny McCormick","Winter 2015","speyside"
"182.12",182,182,"Ballantine’s 17 year old Signature Distillery Editions – Glentauchers, 40%",86,"80","Jonny McCormick","Winter 2015","countryside"
"182.15",182,182,"Ballantine’s 17 year old Signature Distillery Editions – Glentauchers, 40%",86,"80","Jonny McCormick","Winter 2015","aromas"
"182.17",182,182,"Ballantine’s 17 year old Signature Distillery Editions – Glentauchers, 40%",86,"80","Jonny McCormick","Winter 2015","honey"
"182.18",182,182,"Ballantine’s 17 year old Signature Distillery Editions – Glentauchers, 40%",86,"80","Jonny McCormick","Winter 2015","caramel"
"182.20",182,182,"Ballantine’s 17 year old Signature Distillery Editions – Glentauchers, 40%",86,"80","Jonny McCormick","Winter 2015","vanilla"
"182.21",182,182,"Ballantine’s 17 year old Signature Distillery Editions – Glentauchers, 40%",86,"80","Jonny McCormick","Winter 2015","peek"
"182.22",182,182,"Ballantine’s 17 year old Signature Distillery Editions – Glentauchers, 40%",86,"80","Jonny McCormick","Winter 2015","barley"
"182.23",182,182,"Ballantine’s 17 year old Signature Distillery Editions – Glentauchers, 40%",86,"80","Jonny McCormick","Winter 2015","stalks"
"182.24",182,182,"Ballantine’s 17 year old Signature Distillery Editions – Glentauchers, 40%",86,"80","Jonny McCormick","Winter 2015","hard"
"182.25",182,182,"Ballantine’s 17 year old Signature Distillery Editions – Glentauchers, 40%",86,"80","Jonny McCormick","Winter 2015","pears"
"182.27",182,182,"Ballantine’s 17 year old Signature Distillery Editions – Glentauchers, 40%",86,"80","Jonny McCormick","Winter 2015","hints"
"182.29",182,182,"Ballantine’s 17 year old Signature Distillery Editions – Glentauchers, 40%",86,"80","Jonny McCormick","Winter 2015","cadbury"
"182.30",182,182,"Ballantine’s 17 year old Signature Distillery Editions – Glentauchers, 40%",86,"80","Jonny McCormick","Winter 2015","buttons"
"182.32",182,182,"Ballantine’s 17 year old Signature Distillery Editions – Glentauchers, 40%",86,"80","Jonny McCormick","Winter 2015","flavor"
"182.34",182,182,"Ballantine’s 17 year old Signature Distillery Editions – Glentauchers, 40%",86,"80","Jonny McCormick","Winter 2015","sweet"
"182.36",182,182,"Ballantine’s 17 year old Signature Distillery Editions – Glentauchers, 40%",86,"80","Jonny McCormick","Winter 2015","red"
"182.37",182,182,"Ballantine’s 17 year old Signature Distillery Editions – Glentauchers, 40%",86,"80","Jonny McCormick","Winter 2015","berries"
"182.39",182,182,"Ballantine’s 17 year old Signature Distillery Editions – Glentauchers, 40%",86,"80","Jonny McCormick","Winter 2015","parma"
"182.40",182,182,"Ballantine’s 17 year old Signature Distillery Editions – Glentauchers, 40%",86,"80","Jonny McCormick","Winter 2015","violets"
"182.44",182,182,"Ballantine’s 17 year old Signature Distillery Editions – Glentauchers, 40%",86,"80","Jonny McCormick","Winter 2015","intended"
"182.46",182,182,"Ballantine’s 17 year old Signature Distillery Editions – Glentauchers, 40%",86,"80","Jonny McCormick","Winter 2015","follow"
"182.48",182,182,"Ballantine’s 17 year old Signature Distillery Editions – Glentauchers, 40%",86,"80","Jonny McCormick","Winter 2015","lighter"
"182.49",182,182,"Ballantine’s 17 year old Signature Distillery Editions – Glentauchers, 40%",86,"80","Jonny McCormick","Winter 2015","style"
"182.50",182,182,"Ballantine’s 17 year old Signature Distillery Editions – Glentauchers, 40%",86,"80","Jonny McCormick","Winter 2015","it’s"
"182.52",182,182,"Ballantine’s 17 year old Signature Distillery Editions – Glentauchers, 40%",86,"80","Jonny McCormick","Winter 2015","flavorsome"
"182.54",182,182,"Ballantine’s 17 year old Signature Distillery Editions – Glentauchers, 40%",86,"80","Jonny McCormick","Winter 2015","creamy"
"182.55",182,182,"Ballantine’s 17 year old Signature Distillery Editions – Glentauchers, 40%",86,"80","Jonny McCormick","Winter 2015","vanilla"
"182.56",182,182,"Ballantine’s 17 year old Signature Distillery Editions – Glentauchers, 40%",86,"80","Jonny McCormick","Winter 2015","poached"
"182.57",182,182,"Ballantine’s 17 year old Signature Distillery Editions – Glentauchers, 40%",86,"80","Jonny McCormick","Winter 2015","pear"
"182.59",182,182,"Ballantine’s 17 year old Signature Distillery Editions – Glentauchers, 40%",86,"80","Jonny McCormick","Winter 2015","dried"
"182.60",182,182,"Ballantine’s 17 year old Signature Distillery Editions – Glentauchers, 40%",86,"80","Jonny McCormick","Winter 2015","apple"
"182.62",182,182,"Ballantine’s 17 year old Signature Distillery Editions – Glentauchers, 40%",86,"80","Jonny McCormick","Winter 2015","juicy"
"182.63",182,182,"Ballantine’s 17 year old Signature Distillery Editions – Glentauchers, 40%",86,"80","Jonny McCormick","Winter 2015","finish"
"182.65",182,182,"Ballantine’s 17 year old Signature Distillery Editions – Glentauchers, 40%",86,"80","Jonny McCormick","Winter 2015","fruitiness"
"182.66",182,182,"Ballantine’s 17 year old Signature Distillery Editions – Glentauchers, 40%",86,"80","Jonny McCormick","Winter 2015","oozing"
"182.69",182,182,"Ballantine’s 17 year old Signature Distillery Editions – Glentauchers, 40%",86,"80","Jonny McCormick","Winter 2015","cheeks"
"183.2",183,183,"John Walker & Sons Private Collection 2015 Edition, 46.8%",86,"805","Jonny McCormick","Summer 2015","release"
"183.3",183,183,"John Walker & Sons Private Collection 2015 Edition, 46.8%",86,"805","Jonny McCormick","Summer 2015","celebrates"
"183.4",183,183,"John Walker & Sons Private Collection 2015 Edition, 46.8%",86,"805","Jonny McCormick","Summer 2015","walker’s"
"183.5",183,183,"John Walker & Sons Private Collection 2015 Edition, 46.8%",86,"805","Jonny McCormick","Summer 2015","rare"
"183.6",183,183,"John Walker & Sons Private Collection 2015 Edition, 46.8%",86,"805","Jonny McCormick","Summer 2015","fruit"
"183.7",183,183,"John Walker & Sons Private Collection 2015 Edition, 46.8%",86,"805","Jonny McCormick","Summer 2015","character"
"183.9",183,183,"John Walker & Sons Private Collection 2015 Edition, 46.8%",86,"805","Jonny McCormick","Summer 2015","29"
"183.10",183,183,"John Walker & Sons Private Collection 2015 Edition, 46.8%",86,"805","Jonny McCormick","Summer 2015","handpicked"
"183.11",183,183,"John Walker & Sons Private Collection 2015 Edition, 46.8%",86,"805","Jonny McCormick","Summer 2015","casks"
"183.12",183,183,"John Walker & Sons Private Collection 2015 Edition, 46.8%",86,"805","Jonny McCormick","Summer 2015","combining"
"183.13",183,183,"John Walker & Sons Private Collection 2015 Edition, 46.8%",86,"805","Jonny McCormick","Summer 2015","regional"
"183.14",183,183,"John Walker & Sons Private Collection 2015 Edition, 46.8%",86,"805","Jonny McCormick","Summer 2015","styles"
"183.15",183,183,"John Walker & Sons Private Collection 2015 Edition, 46.8%",86,"805","Jonny McCormick","Summer 2015","aligned"
"183.18",183,183,"John Walker & Sons Private Collection 2015 Edition, 46.8%",86,"805","Jonny McCormick","Summer 2015","2010"
"183.19",183,183,"John Walker & Sons Private Collection 2015 Edition, 46.8%",86,"805","Jonny McCormick","Summer 2015","director’s"
"183.20",183,183,"John Walker & Sons Private Collection 2015 Edition, 46.8%",86,"805","Jonny McCormick","Summer 2015","blend"
"183.21",183,183,"John Walker & Sons Private Collection 2015 Edition, 46.8%",86,"805","Jonny McCormick","Summer 2015","aromas"
"183.23",183,183,"John Walker & Sons Private Collection 2015 Edition, 46.8%",86,"805","Jonny McCormick","Summer 2015","pear"
"183.25",183,183,"John Walker & Sons Private Collection 2015 Edition, 46.8%",86,"805","Jonny McCormick","Summer 2015","fresh"
"183.26",183,183,"John Walker & Sons Private Collection 2015 Edition, 46.8%",86,"805","Jonny McCormick","Summer 2015","apple"
"183.27",183,183,"John Walker & Sons Private Collection 2015 Edition, 46.8%",86,"805","Jonny McCormick","Summer 2015","layered"
"183.29",183,183,"John Walker & Sons Private Collection 2015 Edition, 46.8%",86,"805","Jonny McCormick","Summer 2015","tangy"
"183.30",183,183,"John Walker & Sons Private Collection 2015 Edition, 46.8%",86,"805","Jonny McCormick","Summer 2015","sugar"
"183.31",183,183,"John Walker & Sons Private Collection 2015 Edition, 46.8%",86,"805","Jonny McCormick","Summer 2015","tossed"
"183.32",183,183,"John Walker & Sons Private Collection 2015 Edition, 46.8%",86,"805","Jonny McCormick","Summer 2015","dried"
"183.33",183,183,"John Walker & Sons Private Collection 2015 Edition, 46.8%",86,"805","Jonny McCormick","Summer 2015","fruits"
"183.34",183,183,"John Walker & Sons Private Collection 2015 Edition, 46.8%",86,"805","Jonny McCormick","Summer 2015","pineapple"
"183.35",183,183,"John Walker & Sons Private Collection 2015 Edition, 46.8%",86,"805","Jonny McCormick","Summer 2015","deep"
"183.36",183,183,"John Walker & Sons Private Collection 2015 Edition, 46.8%",86,"805","Jonny McCormick","Summer 2015","orange"
"183.37",183,183,"John Walker & Sons Private Collection 2015 Edition, 46.8%",86,"805","Jonny McCormick","Summer 2015","oils"
"183.39",183,183,"John Walker & Sons Private Collection 2015 Edition, 46.8%",86,"805","Jonny McCormick","Summer 2015","dry"
"183.40",183,183,"John Walker & Sons Private Collection 2015 Edition, 46.8%",86,"805","Jonny McCormick","Summer 2015","peel"
"183.41",183,183,"John Walker & Sons Private Collection 2015 Edition, 46.8%",86,"805","Jonny McCormick","Summer 2015","taciturn"
"183.42",183,183,"John Walker & Sons Private Collection 2015 Edition, 46.8%",86,"805","Jonny McCormick","Summer 2015","smoke"
"183.43",183,183,"John Walker & Sons Private Collection 2015 Edition, 46.8%",86,"805","Jonny McCormick","Summer 2015","creamy"
"183.44",183,183,"John Walker & Sons Private Collection 2015 Edition, 46.8%",86,"805","Jonny McCormick","Summer 2015","butteriness"
"183.46",183,183,"John Walker & Sons Private Collection 2015 Edition, 46.8%",86,"805","Jonny McCormick","Summer 2015","red"
"183.47",183,183,"John Walker & Sons Private Collection 2015 Edition, 46.8%",86,"805","Jonny McCormick","Summer 2015","apple"
"183.48",183,183,"John Walker & Sons Private Collection 2015 Edition, 46.8%",86,"805","Jonny McCormick","Summer 2015","raspberry"
"183.50",183,183,"John Walker & Sons Private Collection 2015 Edition, 46.8%",86,"805","Jonny McCormick","Summer 2015","sweet"
"183.51",183,183,"John Walker & Sons Private Collection 2015 Edition, 46.8%",86,"805","Jonny McCormick","Summer 2015","orange"
"183.52",183,183,"John Walker & Sons Private Collection 2015 Edition, 46.8%",86,"805","Jonny McCormick","Summer 2015","yields"
"183.54",183,183,"John Walker & Sons Private Collection 2015 Edition, 46.8%",86,"805","Jonny McCormick","Summer 2015","soft"
"183.55",183,183,"John Walker & Sons Private Collection 2015 Edition, 46.8%",86,"805","Jonny McCormick","Summer 2015","chewy"
"183.56",183,183,"John Walker & Sons Private Collection 2015 Edition, 46.8%",86,"805","Jonny McCormick","Summer 2015","pear"
"183.57",183,183,"John Walker & Sons Private Collection 2015 Edition, 46.8%",86,"805","Jonny McCormick","Summer 2015","skins"
"183.58",183,183,"John Walker & Sons Private Collection 2015 Edition, 46.8%",86,"805","Jonny McCormick","Summer 2015","honey"
"183.59",183,183,"John Walker & Sons Private Collection 2015 Edition, 46.8%",86,"805","Jonny McCormick","Summer 2015","drizzled"
"183.60",183,183,"John Walker & Sons Private Collection 2015 Edition, 46.8%",86,"805","Jonny McCormick","Summer 2015","turkish"
